Count of Order Id,Org Id,Order Id,Order Name,Line Id,Product Id,Location Id,Fulfillment Id,Status,Order Date PST,Order Shipment Line Units in Status,Order Line Type,Status Entered Time PST,Current Time PST,Open For Hours Order Date,Open For Hours Status Entered Time,Status Updated Time
1532,ALO,6478693826919,#23076462,1,A0104W001,AM,6478636810599_AM_374,RELEASED,2025-05-19 15:01:37,1.0,SALES,2025-05-19 17:02:41,2025-07-01 10:05:56,2,1025,2025-05-20 00:02:41
1532,ALO,6478761165159,#23078356,1,W5784R056341,AV,6478761165159_AV_246,RELEASED,2025-05-19 16:19:13,1.0,SALES,2025-05-19 17:50:20,2025-07-01 10:05:56,1,1025,2025-05-20 00:50:20
1532,ALO,6478933524839,#23083314,1,W6334R038423,AV,6478933524839_AV_985,RELEASED,2025-05-19 21:22:17,1.0,PREORDER,2025-06-10 05:02:36,2025-07-01 10:05:56,512,509,2025-06-10 12:02:36
1532,ALO,6478978941287,#23084473,1,A0684U060301,AM,6478978941287_AM_575,RELEASED,2025-05-20 02:04:50,2.0,SALES,2025-05-20 02:35:45,2025-07-01 10:05:56,0,1016,2025-05-20 16:05:46
1532,ALO,6478991950183,#23084802,3,W6334R038423,AV,6478991950183_AV_972,RELEASED,2025-05-20 03:30:39,2.0,PREORDER,2025-06-10 05:03:10,2025-07-01 10:05:56,506,509,2025-06-10 12:03:10
1532,ALO,6479047557479,#23086299,1,W3678R014,AM,6479047557479_AM_709,RELEASED,2025-05-20 07:27:29,1.0,PREORDER,2025-06-05 05:03:18,2025-07-01 10:05:56,382,629,2025-06-05 12:03:18
1532,ALO,6479162573159,#23089484,3,W6334R038423,AV,6479162573159_AV_449,RELEASED,2025-05-20 10:12:07,1.0,PREORDER,2025-06-10 05:02:19,2025-07-01 10:05:56,499,509,2025-06-10 12:02:19
1532,ALO,6479163949415,#23089522,1,W6334R012,AV,6479163949415_AV_139,RELEASED,2025-05-20 10:13:34,1.0,PREORDER,2025-06-10 05:01:56,2025-07-01 10:05:56,499,509,2025-06-10 12:01:56
1532,ALO,6479205007719,#23090674,3,A0690U063262,AV,6479205007719_AV_532,RELEASED,2025-05-20 10:58:17,1.0,PREORDER,2025-06-13 04:00:57,2025-07-01 10:05:56,570,438,2025-06-13 11:00:57
1532,ALO,6479231517031,#23091417,1,U3032RG014,AV,6479231517031_AV_984,RELEASED,2025-05-20 11:26:24,1.0,SALES,2025-05-20 12:57:26,2025-07-01 10:05:56,1,1006,2025-05-20 19:57:26
1532,ALO,6479247933799,#23091868,1,W6334R013,AV,6479247933799_AV_610,RELEASED,2025-05-20 11:43:14,1.0,PREORDER,2025-06-10 05:01:59,2025-07-01 10:05:56,498,509,2025-06-10 12:01:59
1532,ALO,6479281979751,#23092817,2,W51432R010,AV,6479281979751_AV_585,RELEASED,2025-05-20 12:17:16,1.0,PREORDER,2025-05-21 04:03:47,2025-07-01 10:05:56,16,990,2025-05-21 11:03:47
1532,ALO,6479310192999,#23093608,7,W6557R01003,AV,6479310192999_AV_286,RELEASED,2025-05-20 12:44:22,1.0,PREORDER,2025-05-28 05:03:01,2025-07-01 10:05:56,185,821,2025-05-28 12:03:01
1532,ALO,6479310192999,#23093608,4,W6557R01002,AV,6479310192999_AV_286,RELEASED,2025-05-20 12:44:22,1.0,PREORDER,2025-05-28 05:03:01,2025-07-01 10:05:56,185,821,2025-05-28 12:03:01
1532,ALO,6479310192999,#23093608,6,W54309R01003,AV,6479310192999_AV_286,RELEASED,2025-05-20 12:44:22,4.0,PREORDER,2025-05-28 05:03:01,2025-07-01 10:05:56,185,821,2025-05-28 12:03:01
1532,ALO,6479310192999,#23093608,5,W54309R01002,AV,6479310192999_AV_286,RELEASED,2025-05-20 12:44:22,1.0,PREORDER,2025-05-28 05:03:01,2025-07-01 10:05:56,185,821,2025-05-28 12:03:01
1532,ALO,6479408267623,#23096356,5,W6334R038423,AV,6467337552231_AV_615,RELEASED,2025-05-20 14:20:00,2.0,PREORDER,2025-06-10 05:01:35,2025-07-01 10:05:56,495,509,2025-06-10 12:01:35
1532,ALO,6479505850727,#23099072,2,U3039R055830,AM,6479505850727_AM_359,RELEASED,2025-05-20 16:05:33,1.0,PREORDER,2025-06-05 05:02:53,2025-07-01 10:05:56,373,629,2025-06-05 12:02:53
1532,ALO,6479676113255,#23103827,3,W6334R012,AV,6474736927079_AV_399,RELEASED,2025-05-20 20:56:16,3.0,PREORDER,2025-06-10 05:01:23,2025-07-01 10:05:56,489,509,2025-06-10 12:01:23
1532,ALO,6479885435239,#23109430,1,W6334R038422,AM,6479885435239_AM_399,RELEASED,2025-05-21 09:50:07,1.0,PREORDER,2025-06-23 05:01:18,2025-07-01 10:05:56,788,197,2025-06-23 12:01:18
1532,ALO,6479906931047,#23110021,1,W6334R012,AV,6479906931047_AV_459,RELEASED,2025-05-21 10:14:25,1.0,PREORDER,2025-06-10 05:03:16,2025-07-01 10:05:56,475,509,2025-06-10 12:03:16
1532,ALO,6479960834407,#23111519,1,W51432R012,AV,6479960834407_AV_642,PICKED,2025-05-21 11:09:32,1.0,SALES,2025-05-21 12:47:38,2025-07-01 10:05:56,1,982,2025-05-21 19:47:38
1532,ALO,6479960834407,#23111519,2,A0685U05273060,AV,6479960834407_AV_642,PICKED,2025-05-21 11:09:32,1.0,SALES,2025-05-21 12:47:38,2025-07-01 10:05:56,1,982,2025-05-21 19:47:38
1532,ALO,6480001073511,#23112644,1,W6334R038423,AV,6480001073511_AV_248,RELEASED,2025-05-21 11:48:51,1.0,PREORDER,2025-06-10 05:03:16,2025-07-01 10:05:56,474,509,2025-06-10 12:03:16
1532,ALO,6480076964199,#23114759,7,B2M25G00011,AM,6480076964199_AM_722,RELEASED,2025-05-21 13:02:58,1.0,SALES,2025-06-05 05:02:34,2025-07-01 10:05:56,352,629,2025-06-05 12:02:34
1532,ALO,6480114254183,#23115815,1,M6123R038424,AV,6480114254183_AV_817,PICKED,2025-05-21 13:41:09,1.0,SALES,2025-05-21 15:27:03,2025-07-01 10:05:56,2,979,2025-05-21 22:27:03
1532,ALO,6480114254183,#23115815,2,M6123R013,AV,6480114254183_AV_817,PICKED,2025-05-21 13:41:09,1.0,SALES,2025-05-21 15:27:03,2025-07-01 10:05:56,2,979,2025-05-21 22:27:03
1532,ALO,6480114254183,#23115815,3,U3032RG014,AV,6480114254183_AV_817,PICKED,2025-05-21 13:41:09,1.0,SALES,2025-05-21 15:27:03,2025-07-01 10:05:56,2,979,2025-05-21 22:27:03
1532,ALO,6480120349031,#23115991,1,W6334R038423,AV,6480120349031_AV_408,RELEASED,2025-05-21 13:46:47,1.0,PREORDER,2025-06-10 05:03:16,2025-07-01 10:05:56,472,509,2025-06-10 12:03:16
1532,ALO,6480217932135,#23118753,5,W9760R032993,AV,6480217932135_AV_621,RELEASED,2025-05-21 15:14:27,1.0,PREORDER,2025-06-01 05:03:17,2025-07-01 10:05:56,254,725,2025-06-01 12:03:17
1532,ALO,6480298606951,#23121029,4,W6334R012,AV,6480298606951_AV_432,RELEASED,2025-05-21 16:35:33,1.0,PREORDER,2025-06-10 04:03:10,2025-07-01 10:05:56,468,510,2025-06-10 11:03:10
1532,ALO,6480449044839,EXCHL-23027440-1,1,W6334R038423,AV,6476894437735_AV_153,RELEASED,2025-05-21 20:55:20,1.0,PREORDER,2025-06-10 05:01:35,2025-07-01 10:05:56,465,509,2025-06-10 12:01:35
1532,ALO,6480458023271,EXCHL-22671110-1,2,W6334R038423,AV,6480458023271_AV_707,RELEASED,2025-05-21 21:22:36,1.0,PREORDER,2025-06-10 05:02:14,2025-07-01 10:05:56,464,509,2025-06-10 12:02:14
1532,ALO,6480502751591,#23126647,4,W6334R038423,AV,6480502751591_AV_308,RELEASED,2025-05-22 02:02:31,1.0,PREORDER,2025-06-10 04:02:27,2025-07-01 10:05:56,458,510,2025-06-10 11:02:27
1532,ALO,6480511041895,#23126841,4,U3039R055830,AM,6480511041895_AM_667,RELEASED,2025-05-22 03:16:08,1.0,PREORDER,2025-06-05 05:02:54,2025-07-01 10:05:56,338,629,2025-06-05 12:02:54
1532,ALO,6480638542183,#23130308,7,W6334R013,AV,6480638542183_AV_608,RELEASED,2025-05-22 09:28:34,1.0,PREORDER,2025-06-21 05:01:06,2025-07-01 10:05:56,716,245,2025-06-21 12:01:06
1532,ALO,6480692183399,EXCHL-21851205-1,3,W6334R012,AV,6480692183399_AV_850,RELEASED,2025-05-22 10:26:12,1.0,PREORDER,2025-06-10 05:02:36,2025-07-01 10:05:56,451,509,2025-06-21 12:09:44
1532,ALO,6480718266727,#23132525,1,W3694R003,AS,6480718266727_AS_486,RELEASED,2025-05-22 10:51:00,1.0,SALES,2025-05-22 12:21:57,2025-07-01 10:05:56,2,958,2025-06-02 19:15:52
1532,ALO,6480802578791,#23134887,5,A0590U06647011,AM,6480802578791_AM_607,RELEASED,2025-05-22 12:13:05,1.0,SALES,2025-05-22 13:13:58,2025-07-01 10:05:56,1,957,2025-05-22 20:13:58
1532,ALO,6480807166311,#23135015,2,W6334R038423,AV,6480807166311_AV_619,RELEASED,2025-05-22 12:17:51,1.0,PREORDER,2025-06-10 05:03:12,2025-07-01 10:05:56,449,509,2025-06-10 12:03:12
1532,ALO,6480847438183,#23136126,2,W6334R013,AV,6480847438183_AV_468,RELEASED,2025-05-22 12:57:29,1.0,PREORDER,2025-06-21 05:00:48,2025-07-01 10:05:56,713,245,2025-06-21 12:00:48
1532,ALO,6480846061927,EXCHL-21753694-1,2,W6334R012,AV,6480846061927_AV_797,RELEASED,2025-05-22 12:57:42,1.0,PREORDER,2025-06-10 05:03:12,2025-07-01 10:05:56,449,509,2025-06-21 12:10:09
1532,ALO,6480887972199,#23137250,2,W9533R013,AV,6480887972199_AV_835,RELEASED,2025-05-22 13:36:22,1.0,SALES,2025-05-26 21:03:18,2025-07-01 10:05:56,104,853,2025-05-27 04:03:18
1532,ALO,6480918741351,#23138105,2,M3193R044572,AV,6480918741351_AV_489,RELEASED,2025-05-22 14:03:41,1.0,SALES,2025-05-22 15:34:47,2025-07-01 10:05:56,1,955,2025-05-22 22:34:47
1532,ALO,6481199366503,#23145930,9,B2M33G200011,AV,6481199366503_AV_517,RELEASED,2025-05-22 19:58:59,1.0,SALES,2025-06-10 05:02:40,2025-07-01 10:05:56,442,509,2025-06-10 12:02:40
1532,ALO,6481199366503,#23145930,8,B1008F000195ML,AV,6481199366503_AV_517,RELEASED,2025-05-22 19:58:59,1.0,SALES,2025-06-10 05:02:40,2025-07-01 10:05:56,442,509,2025-06-10 12:02:40
1532,ALO,6481227579751,#23146704,2,W6334R012,AV,6481227579751_AV_917,RELEASED,2025-05-22 21:36:20,1.0,PREORDER,2025-06-10 05:02:33,2025-07-01 10:05:56,440,509,2025-06-21 12:01:23
1532,ALO,6481227579751,#23146704,1,W6334R013,AV,6481227579751_AV_917,RELEASED,2025-05-22 21:36:20,1.0,PREORDER,2025-06-21 05:01:23,2025-07-01 10:05:56,704,245,2025-06-21 12:01:23
1532,ALO,6481255924071,#23147427,2,W54174R011,AV,6481255924071_AV_650,RELEASED,2025-05-23 00:34:09,1.0,PREORDER,2025-06-10 05:02:27,2025-07-01 10:05:56,437,509,2025-06-10 12:02:27
1532,ALO,6481311957351,#23148858,7,B1008F000195ML,AV,6481311957351_AV_187,RELEASED,2025-05-23 06:22:44,1.0,SALES,2025-05-25 05:04:11,2025-07-01 10:05:56,47,893,2025-05-25 12:04:11
1532,ALO,6481311957351,#23148858,6,B2M54GK11,AV,6481311957351_AV_187,RELEASED,2025-05-23 06:22:44,1.0,SALES,2025-05-25 05:04:11,2025-07-01 10:05:56,47,893,2025-05-25 12:04:11
1532,ALO,6481335583079,#23149516,2,W6334R012,AV,6481335583079_AV_906,RELEASED,2025-05-23 07:28:54,1.0,PREORDER,2025-06-10 05:02:32,2025-07-01 10:05:56,430,509,2025-06-21 12:09:49
1532,ALO,6481392140647,#23151079,1,W54174R010,AV,6481392140647_AV_429,RELEASED,2025-05-23 08:53:51,1.0,PREORDER,2025-06-10 05:03:23,2025-07-01 10:05:56,429,509,2025-06-10 12:03:23
1532,ALO,6481400365415,#23151303,2,U3039R055830,AM,6481400365415_AM_752,RELEASED,2025-05-23 09:03:28,1.0,PREORDER,2025-06-05 05:03:20,2025-07-01 10:05:56,308,629,2025-06-05 12:03:20
1532,ALO,6481400365415,#23151303,6,B2M25G00011,AM,6481400365415_AM_752,RELEASED,2025-05-23 09:03:28,1.0,SALES,2025-06-05 05:03:20,2025-07-01 10:05:56,308,629,2025-06-05 12:03:20
1532,ALO,6481528324455,#23154882,4,W9802R002,AV,6481528324455_AV_586,RELEASED,2025-05-23 11:07:03,1.0,SALES,2025-06-19 11:38:45,2025-07-01 10:05:56,648,287,2025-06-19 18:38:45
1532,ALO,6481555882343,#23155649,1,W6334R010,AV,6481555882343_AV_629,RELEASED,2025-05-23 11:28:40,1.0,SALES,2025-05-23 12:59:54,2025-07-01 10:05:56,1,934,2025-05-23 19:59:54
1532,ALO,6481571479911,#23156087,5,B2M54GK11,AV,6481571479911_AV_359,RELEASED,2025-05-23 11:40:58,1.0,SALES,2025-05-23 12:41:59,2025-07-01 10:05:56,1,934,2025-05-23 19:41:59
1532,ALO,6481571479911,#23156087,4,U3041RG029102,AV,6481571479911_AV_359,RELEASED,2025-05-23 11:40:58,1.0,SALES,2025-05-23 12:41:59,2025-07-01 10:05:56,1,934,2025-05-23 19:41:59
1532,ALO,6481571479911,#23156087,3,U5012RG029102,AV,6481571479911_AV_359,RELEASED,2025-05-23 11:40:58,1.0,SALES,2025-05-23 12:41:59,2025-07-01 10:05:56,1,934,2025-05-23 19:41:59
1532,ALO,6481708908903,#23159940,11,B2M25G00011,AM,6481708908903_AM_208,RELEASED,2025-05-23 13:31:51,1.0,SALES,2025-06-04 05:02:39,2025-07-01 10:05:56,280,653,2025-06-04 12:02:39
1532,ALO,6481708908903,#23159940,12,B2M54GK11,AM,6481708908903_AM_208,RELEASED,2025-05-23 13:31:51,1.0,SALES,2025-06-04 05:02:39,2025-07-01 10:05:56,280,653,2025-06-04 12:02:39
1532,ALO,6481830019431,#23163319,2,A0485W060272,AV,6481830019431_AV_395,RELEASED,2025-05-23 15:10:25,1.0,SALES,2025-05-23 15:41:21,2025-07-01 10:05:56,0,931,2025-05-24 15:26:42
1532,ALO,6481872191847,#23164499,2,W6334R012,AV,6481872191847_AV_395,RELEASED,2025-05-23 15:48:06,1.0,PREORDER,2025-06-10 04:03:04,2025-07-01 10:05:56,421,510,2025-06-10 11:03:04
1532,ALO,6481872191847,#23164499,8,A0029U011,AV,6481872191847_AV_705,PICKED,2025-05-23 15:48:06,1.0,PREORDER,2025-06-26 08:21:37,2025-07-01 10:05:56,809,122,2025-06-26 15:21:37
1532,ALO,6482029740391,#23168849,9,B2M37G00011,AV,6482029740391_AV_654,RELEASED,2025-05-23 18:56:15,1.0,SALES,2025-06-10 05:03:23,2025-07-01 10:05:56,419,509,2025-06-10 12:03:23
1532,ALO,6482029740391,#23168849,7,A0084U039391,AV,6482029740391_AV_654,RELEASED,2025-05-23 18:56:15,1.0,SALES,2025-06-10 05:03:23,2025-07-01 10:05:56,419,509,2025-06-10 12:03:23
